x,y,z,neuron_id,column,celltype
-267.26,206.16,-611.076,68018,13,9
-93.773,107.93,-559.379,68024,13,9
-79.405,346.483,-586.304,68040,10,9
-182.759,315.073,-588.208,68044,10,9
-190.477,346.467,-579.551,68050,10,9
77.975,252.703,-617.878,68054,10,9
-178.302,304.838,-587.543,68064,10,9
-36.35,113.721,-590.676,68065,10,9
-31.515,195.109,-419.351,68102,10,9
-44.97,135.81,-572.033,68116,11,9
-67.941,93.367,-632.091,68117,11,9
-36.554,200.277,-584.731,68145,11,9
-178.567,354.601,-646.319,68165,11,9
20.074,232.731,-598.18,68374,9,9
-22.998,354.658,-509.104,68376,9,9
81.276,253.016,-618.857,68387,9,9
-151.581,249.887,-470.594,68389,9,9
-117.116,228.553,-401.361,68389,9,9
-91.364,206.576,-384.647,68389,9,9
-157.409,350.482,-341.901,68391,9,9
-120.879,253.808,-670.899,68393,9,9
-176.169,204.098,-578.553,68394,9,9
-165.761,324.408,-632.747,68410,13,9
-23.534,312.174,-531.722,68410,13,9
-158.222,267.171,-517.805,68411,9,9
-176.859,89.574,-516.669,68414,13,9
-34.864,286.43,-605.52,68416,9,9
-86.169,167.711,-574.685,68417,9,9
-59.273,198.128,-407.832,68420,13,9
-90.277,84.145,-438.632,68478,10,9
-116.669,225.889,-519.911,68549,11,9
-74.913,121.944,-614.132,68580,11,9
-131.709,303.782,-466.962,68709,8,9
-209.042,235.995,-505.906,68725,12,9
-74.315,230.589,-431.997,68725,12,9
-18.908,250.444,-550.647,68733,9,9
58.039,251.509,-604.491,68735,9,9
-67.544,339.082,-489.372,68735,9,9
-194.817,238.911,-519.405,68744,9,9
-161.771,242.904,-447.75,68744,9,9
-78.115,196.032,-566.821,68746,9,9
-154.232,245.053,-447.798,68746,9,9
-49.033,265.09,-556.485,68751,9,9
-106.071,212.979,-341.855,68761,9,9
-165.09,309.349,-697.839,68770,9,9
-126.611,255.484,-591.266,68770,9,9
-186.154,304.068,-472.632,68770,9,9
-143.308,202.551,-520.721,68773,9,9
-172.326,285.229,-641.369,68774,9,9
-70.988,153.67,-573.135,68775,9,9
0.334,222.394,-592.624,68775,9,9
-140.139,213.396,-520.209,68784,9,9
-137.786,351.581,-463.273,68784,9,9
-82.47,201.667,-573.307,68789,9,9
-171.692,244.029,-459.846,68789,9,9
-76.203,358.256,-584.816,68793,9,9
-72.33,236.097,-579.458,68794,9,9
-116.165,271.0,-254.019,68795,9,9
-0.295,118.177,-549.527,68848,10,9
-208.19,204.383,-560.887,68865,10,9
76.852,253.117,-617.284,68865,10,9
-116.529,208.38,-507.894,68891,11,9
-116.669,225.889,-519.911,68961,11,9
-235.676,299.496,-476.612,69054,8,9
-110.296,272.676,-570.705,69071,8,9
-142.856,224.723,-461.128,69073,8,9
-182.341,210.578,-598.489,69089,9,9
-85.254,167.343,-574.294,69096,9,9
-60.018,334.116,-531.395,69109,9,9
-79.191,280.62,-321.918,69109,9,9
-61.554,392.78,-592.272,69119,9,9
-14.415,225.974,-586.183,69120,9,9
-112.314,281.074,-80.213,69120,9,9
-204.782,136.717,-631.112,69121,9,9
-100.49,288.02,-564.939,69129,9,9
-80.517,337.578,-583.51,69132,9,9
-22.588,245.056,-683.089,69134,9,9
-137.898,294.499,-507.204,69137,9,9
-64.359,233.85,-579.962,69139,9,9
-64.639,254.794,-561.124,69139,9,9
-76.811,195.974,-566.784,69141,9,9
38.991,259.336,-515.439,69141,9,9
-171.127,226.565,-521.74,69143,9,9
-71.242,201.008,-336.674,69143,9,9
-152.867,214.378,-414.797,69149,9,9
-59.211,78.383,-551.061,69210,10,9
-98.149,207.397,-382.752,69213,10,9
-52.963,233.658,-581.93,69252,11,9
-94.851,209.59,-517.056,69252,11,9
-120.523,223.217,-544.016,69252,11,9
-99.747,288.849,-563.981,69316,11,9
-17.99,250.335,-550.306,69421,9,9
37.958,251.401,-603.694,69421,9,9
-100.643,260.219,-432.375,69421,9,9
-85.413,204.599,-364.312,69429,9,9
-144.148,278.181,-599.454,69433,9,9
-68.947,272.861,-415.044,69433,9,9
-228.318,322.08,-636.26,69440,9,9
-69.773,337.522,-486.374,69440,9,9
-145.664,305.881,-495.709,69442,9,9
-116.669,225.889,-519.911,69445,9,9
-25.059,229.886,-582.832,69452,9,9
-112.382,219.078,-361.529,69463,9,9
-58.165,273.374,-411.591,69463,9,9
-68.446,272.07,-414.733,69468,9,9
-167.664,268.49,-622.178,69470,9,9
-104.066,277.562,-569.373,69470,9,9
0.898,222.789,-593.226,69470,9,9
-31.515,195.109,-419.351,69514,10,9
-143.308,202.551,-520.721,69564,11,9
-0.523,104.86,-565.197,69602,11,9
-41.286,353.191,-502.445,69606,11,8
-70.402,191.878,-471.732,69723,8,9
-24.349,252.488,-552.457,69741,9,9
-74.39,289.738,-317.357,69741,9,9
-118.803,271.762,-257.632,69742,9,9
-65.409,297.468,-311.082,69742,9,9
-57.815,395.796,-591.593,69753,9,9
-64.332,261.635,-591.798,69761,9,9
-81.125,315.755,-551.329,69761,9,9
-13.36,357.111,-514.273,69761,9,9
-71.083,251.751,-566.855,69768,9,9
-39.056,272.848,-553.824,69768,9,9
-158.942,203.591,-443.872,69768,9,9
-133.478,238.236,-414.381,69768,9,9
-69.144,229.61,-431.79,69771,9,9
-49.777,348.82,-506.005,69772,9,9
-186.369,239.445,-476.276,69772,9,9
-91.192,305.87,-581.25,69776,9,9
-119.826,253.862,-671.243,69777,9,9
-93.436,273.254,-329.362,69778,9,9
-282.245,277.692,-567.064,69805,10,9
-21.682,246.199,-684.677,69808,10,9
-9.159,265.686,-701.785,69809,10,9
-188.01,334.276,-580.607,69812,10,9
-171.351,279.887,-639.951,69870,7,9
-107.631,286.867,-574.184,69935,11,8
-87.775,324.052,-429.127,70028,8,9
-288.54,280.491,-571.919,70031,8,9
-132.893,299.5,-467.949,70041,8,9
-111.623,217.878,-359.288,70054,9,9
-255.692,339.603,-467.629,70062,9,9
-14.479,357.228,-513.341,70066,9,9
-122.137,238.438,-453.658,70068,9,9
-126.942,241.344,-483.595,70069,9,9
-119.655,225.861,-531.59,70070,9,9
-224.102,300.649,-521.172,70073,9,9
-45.486,351.303,-500.869,70073,9,9
-47.221,201.17,-609.407,70075,9,9
-87.672,215.392,-450.686,70075,9,9
-113.52,209.001,-508.645,70078,9,9
-137.92,229.758,-464.745,70080,9,9
-95.578,151.326,-659.063,70150,7,9
-62.329,249.38,-632.282,70158,7,9
-250.588,265.549,-553.164,70171,7,9
-18.971,118.132,-570.344,70209,11,9
-166.446,265.841,-568.106,70311,8,9
-287.784,279.93,-571.843,70410,7,9
-181.28,299.21,-668.305,70468,7,9
-125.416,135.657,-604.671,70930,6,9
-160.646,204.622,-380.385,76930,17,8
-148.258,219.714,-447.619,76989,18,8
-101.206,296.457,-450.548,77453,17,8
-100.95,297.861,-449.519,77453,17,8
-124.485,126.472,-609.571,77455,17,8
-123.906,111.995,-619.556,77457,17,8
-158.949,169.976,-561.497,77469,17,8
-30.758,101.905,-519.177,77502,17,8
-146.876,221.532,-450.851,77522,18,8
-121.388,235.071,-438.96,77540,18,8
-100.38,163.559,-477.466,77585,18,8
-103.602,205.745,-489.036,77585,18,8
-186.401,378.923,-498.337,77586,18,8
-103.288,217.077,-415.989,77595,18,8
-97.989,106.671,-446.695,78003,17,8
-71.214,235.74,-580.252,78027,17,8
-209.042,235.995,-505.906,78029,17,8
-214.609,204.466,-555.532,78033,17,8
-7.253,109.184,-568.537,78035,17,8
-143.573,176.391,-590.505,78041,17,8
-263.109,210.803,-607.904,78043,17,8
-108.403,281.947,-444.844,78046,17,8
-61.346,344.117,-494.577,78054,17,8
-201.748,204.227,-562.623,78063,17,8
-133.532,335.981,-499.163,78065,17,8
-114.308,228.778,-419.817,78079,18,8
-100.086,216.67,-419.902,78098,18,8
-119.452,243.145,-394.82,78098,18,8
-113.286,221.088,-486.65,78121,18,8
-145.232,374.252,-498.654,78141,18,8
-110.356,194.287,-458.501,78149,18,8
-219.483,295.776,-523.443,78206,19,8
-67.314,102.093,-630.388,78584,17,8
-29.805,40.895,-540.111,78602,17,8
-45.536,119.205,-511.115,78641,17,8
-100.643,260.219,-432.375,78653,17,8
-104.951,221.481,-411.697,78679,18,8
-83.113,180.256,-536.684,78697,18,8
6.659,115.087,-553.655,78697,18,8
-143.274,373.723,-453.394,78712,18,8
15.811,114.034,-557.75,78724,18,8
-80.879,148.301,-594.838,78739,18,8
11.796,101.3,-561.827,78739,18,8
-121.653,228.885,-431.513,78739,18,8
-36.774,114.537,-590.934,78745,18,8
-255.692,339.603,-467.629,79219,17,8
-129.526,148.976,-591.22,79219,17,8
-100.014,183.578,-570.262,79219,17,8
-136.108,333.485,-467.098,79228,17,8
-145.783,227.887,-581.929,79235,17,8
-109.43,267.645,-447.947,79235,17,8
-103.801,284.49,-449.627,79235,17,8
-132.244,276.166,-508.943,79255,17,8
-235.715,236.493,-504.108,79256,17,8
-124.485,126.472,-609.571,79256,17,8
-115.915,222.679,-484.834,79304,18,8
-116.399,221.896,-484.631,79313,18,8
-111.858,268.908,-574.512,79316,18,9
-155.252,213.063,-450.452,79321,18,9
-125.305,235.643,-454.692,79345,18,8
-204.146,277.077,-533.945,79415,19,8
-136.315,282.803,-506.822,79792,17,8
-108.566,256.574,-436.26,79824,17,8
-148.102,246.56,-470.506,79844,18,8
26.564,110.447,-563.437,79853,18,8
-119.265,233.993,-415.429,79867,18,8
-152.943,210.704,-411.944,79918,18,9
-204.335,133.465,-631.599,80194,23,9
-75.0,118.031,-616.245,80408,17,8
-82.47,201.667,-573.307,80417,17,8
-118.049,226.025,-423.863,80421,18,8
-171.692,244.029,-459.846,80437,18,9
-19.67,29.8,-531.932,80538,19,8
-151.977,215.064,-419.108,81064,18,9
-295.379,293.387,-478.426,81114,19,8
-130.088,277.592,-465.357,81534,17,8
-274.361,201.381,-609.835,81552,17,8
27.26,108.656,-562.963,81577,18,8
-101.981,175.523,-479.92,81577,18,8
-117.2,232.886,-417.321,81609,18,8
-77.278,356.149,-586.717,81626,18,8
12.153,115.808,-557.233,82131,14,8
10.048,178.831,-630.6,82211,15,8
-88.933,49.612,-588.77,82319,19,8
-263.763,210.002,-608.327,82489,23,9
-30.693,110.14,-591.55,82619,13,9
-8.843,311.072,-612.873,82631,13,9
-22.588,245.056,-683.089,82745,15,8
-231.746,254.091,-528.179,82857,19,8
-98.625,159.077,-637.302,83109,13,9
-81.162,162.597,-575.62,83111,13,9
-137.249,343.461,-465.122,83114,13,9
-54.871,133.422,-508.444,83131,13,9
-19.773,193.223,-625.923,83144,13,9
-61.768,252.096,-616.584,83155,13,9
-63.546,249.068,-637.166,83163,13,9
-90.684,212.833,-450.778,83163,13,9
-134.459,322.971,-469.939,83249,14,8
26.564,110.447,-563.437,83251,14,8
-69.49,93.557,-632.244,83396,19,8
-218.45,238.032,-511.82,83619,12,9
-163.28,308.097,-696.327,83625,12,9
-63.093,165.12,-529.698,83635,13,9
-84.887,144.353,-492.483,83644,13,9
-135.284,325.049,-467.803,83651,13,9
-199.644,282.337,-629.08,83666,13,9
-202.71,375.073,-581.798,83675,13,9
-55.166,181.383,-486.413,83680,13,9
0.334,222.394,-592.624,83686,13,9
-74.276,121.082,-615.249,83693,13,9
-72.618,104.501,-553.506,83701,13,9
1.507,160.893,-530.281,83711,13,9
-32.317,319.548,-338.4,83750,14,9
32.003,107.892,-565.439,83888,15,8
-286.824,280.361,-571.468,84103,12,9
-293.471,257.636,-533.751,84108,12,9
-206.715,298.758,-652.742,84108,12,9
-287.784,279.93,-571.843,84113,12,9
-85.088,130.576,-484.477,84113,12,9
-90.684,212.833,-450.778,84156,13,9
-86.827,166.68,-501.633,84158,13,9
-144.152,183.564,-519.666,84165,13,9
-89.963,213.614,-450.075,84183,13,9
-99.484,195.08,-496.597,84192,13,9
-75.928,195.798,-457.332,84195,13,9
-94.295,187.248,-497.963,84195,13,9
-173.208,342.27,-640.95,84199,13,9
-22.265,192.154,-624.987,84199,13,9
-77.062,134.664,-604.714,84202,13,9
-79.634,198.591,-452.846,84203,13,9
12.089,225.688,-598.239,84209,13,9
-85.761,130.039,-484.045,84212,13,9
-90.901,172.415,-573.041,84217,13,9
-179.326,294.543,-713.321,84225,13,9
-135.086,327.2,-497.553,84236,14,9
-65.125,394.759,451.773,84254,14,9
-87.99,129.106,-488.302,84307,14,8
-195.86,175.878,-421.807,84307,14,8
-102.288,136.386,-454.53,84307,14,8
-110.988,102.726,-588.738,84308,14,8
-229.126,313.598,-639.795,84668,13,9
-87.99,129.106,-488.302,84669,13,9
-10.65,247.035,-541.676,84669,13,9
11.133,186.361,-585.302,84682,13,9
-185.623,292.49,-681.993,84683,13,9
-184.242,296.127,-679.141,84695,13,9
-168.841,336.47,-638.246,84704,13,9
-104.297,90.179,-591.239,84710,13,9
-77.662,202.622,-341.084,84724,13,9
-63.561,145.268,-573.643,84725,13,9
-193.413,273.661,-640.016,84734,13,9
-100.49,288.02,-564.939,84734,13,9
33.15,106.23,-566.743,84734,13,9
-136.602,334.27,-467.247,84735,13,9
-11.702,194.731,-400.227,84755,13,9
-134.152,266.202,-653.301,84889,15,8
-148.025,247.912,-470.358,85139,12,9
-81.258,122.361,-560.314,85169,13,9
-135.89,280.766,-506.303,85172,13,9
-352.409,378.861,527.912,85191,13,9
-49.199,245.087,-427.896,85192,13,9
-124.883,208.755,-516.829,85193,13,9
-144.88,292.821,-617.681,85193,13,9
-33.321,199.534,-584.298,85195,13,9
-100.49,288.02,-564.939,85201,13,9
-100.231,298.16,-574.445,85215,13,9
-121.965,250.201,-585.173,85225,13,9
-34.879,178.163,-553.376,85232,13,9
-31.297,102.818,-518.076,85232,13,9
-88.853,141.873,-561.284,85238,13,9
-165.7,314.893,-702.845,85247,13,9
-40.59,253.561,-558.463,85247,13,9
-134.824,347.841,-497.062,85273,14,9
-107.921,285.926,-573.677,85360,11,8
-34.766,277.939,-552.687,85388,15,8
-203.272,293.718,-649.536,85614,12,9
-153.371,213.819,-413.725,85614,12,9
-25.402,94.055,-521.856,85630,12,9
-152.641,102.325,-693.705,85656,12,9
-292.646,290.846,-478.578,85663,12,9
-20.574,192.996,-625.0,85663,12,9
8.96,116.087,-556.034,85667,13,9
-214.66,112.041,-533.648,85670,13,9
-81.198,173.763,-501.981,85675,13,9
-231.979,327.568,-635.529,85691,13,9
-205.381,377.803,-580.881,85700,13,9
-92.923,303.108,-557.753,85700,13,9
-4.614,245.904,-539.167,85738,13,9
-69.557,91.225,-631.889,85753,10,9
-43.265,120.063,-588.046,85755,13,9
-14.921,196.751,-398.88,85791,10,9
-23.045,196.597,-418.066,85962,15,8
-287.863,199.178,-526.026,86121,12,9
-159.754,300.914,-689.606,86186,9,9
-137.898,294.499,-507.204,86199,13,9
-89.162,169.962,-574.857,86202,13,9
-78.525,205.389,-321.479,86202,13,9
-161.478,108.778,-696.441,86205,13,9
-59.638,143.114,-574.645,86233,13,9
-353.197,378.546,528.675,86236,13,9
-43.875,123.249,-588.654,86253,10,9
-67.243,197.203,-330.941,86253,10,9
-24.827,91.577,-520.134,86268,10,9
10.741,333.033,-621.939,86276,10,9
-90.601,304.767,-557.542,86292,10,9
-18.482,228.252,-585.205,86382,11,9
-183.111,277.646,-547.24,86392,11,8
-47.919,66.888,-546.038,86392,11,8
-159.511,272.036,-532.444,86408,11,8
-38.097,273.255,-553.604,86426,15,8
11.133,186.361,-585.302,86433,11,8
-148.074,390.337,-505.038,86633,12,9
-197.705,235.168,-498.563,86639,9,9
-36.323,274.18,-553.186,86647,9,9
-126.54,229.486,-470.767,86647,9,9
-124.204,272.391,-447.33,86647,9,9
-51.676,250.497,-559.947,86653,9,9
-195.441,335.284,-469.59,86657,9,9
-255.34,338.643,-461.231,86668,9,9
-225.41,232.719,-511.543,86668,9,9
-181.317,257.232,-546.339,86668,9,9
-85.111,239.063,-577.302,86668,9,9
-160.993,242.784,-445.731,86672,9,9
-96.554,203.051,-512.979,86676,9,9
-65.141,298.228,-312.467,86676,9,9
-222.566,249.859,-549.737,86679,9,9
-137.495,317.008,-498.409,86679,9,9
-31.712,255.218,-554.687,86679,9,9
-65.409,297.468,-311.082,86680,9,9
-76.453,330.38,-484.239,86680,9,9
-78.163,329.114,-480.459,86680,9,9
-61.041,256.671,-559.598,86682,9,9
-103.805,281.308,-448.906,86682,9,9
-243.943,314.018,-682.041,86683,9,9
-62.724,247.829,-567.277,86688,9,9
-21.305,250.562,-551.995,86688,9,9
-115.506,246.741,-386.637,86688,9,9
-153.183,252.642,-637.697,86690,13,9
-89.595,238.841,-578.189,86692,9,9
-49.586,250.599,-560.262,86692,9,9
-180.484,298.046,-475.279,86696,9,9
-325.161,265.408,-540.212,86699,13,9
-132.922,259.522,-591.602,86701,9,9
-103.752,283.811,-568.069,86702,9,9
-81.014,271.988,-420.017,86702,9,9
-155.024,248.735,-633.909,86710,10,9
-211.851,204.757,-558.689,86732,10,9
-142.865,207.31,-520.093,86795,11,9
4.932,189.844,-589.109,86852,11,8
-58.277,248.233,-636.995,86860,11,8
-105.259,275.822,-570.372,86886,11,8
-56.407,247.247,-639.478,86886,11,8
-166.789,276.499,-477.238,87076,8,9
-163.359,256.361,-574.475,87082,8,9
-72.356,252.471,-588.729,87082,8,9
-100.727,201.336,-321.624,87083,9,9
-84.013,325.64,-582.455,87084,9,9
-179.163,371.139,-502.302,87086,9,9
-146.065,284.588,-601.78,87086,9,9
-136.602,334.27,-467.247,87086,9,9
-98.089,314.066,-451.717,87086,9,9
-98.583,210.021,-461.045,87091,9,9
-85.665,158.909,-589.264,87107,9,9
0.334,222.394,-592.624,87107,9,9
-130.707,301.589,-424.245,87107,9,9
-268.873,274.585,-557.422,87115,9,9
-166.252,262.275,-568.181,87115,9,9
-55.401,275.401,-597.684,87115,9,9
-145.0,286.085,-615.331,87123,9,9
-148.597,333.431,-365.486,87123,9,9
-21.682,246.199,-684.677,87125,9,9
-116.529,208.38,-507.894,87127,9,9
-106.113,221.693,-411.593,87127,9,9
-46.495,245.988,-653.059,87182,10,9
-36.554,200.277,-584.731,87282,11,9
-104.407,293.952,-573.252,87328,11,8
-56.51,249.319,-561.771,87337,11,8
-143.386,200.422,-519.41,87340,11,9
-34.477,254.711,-554.594,87340,11,9
-142.753,195.915,-522.728,87491,8,9
-169.402,256.623,-479.097,87492,8,9
-168.146,262.445,-612.302,87494,8,9
-85.855,342.185,-443.295,87495,8,9
-181.38,297.054,-675.398,87510,9,9
-61.845,332.983,-532.847,87510,9,9
-35.472,202.31,-536.546,87521,9,9
-64.598,245.465,-568.275,87524,9,9
-71.819,273.579,-416.058,87535,9,9
-74.08,248.566,-586.409,87540,9,9
-148.102,246.56,-470.506,87545,9,9
-132.707,227.739,-468.34,87545,9,9
-125.07,235.73,-454.722,87545,9,9
-58.96,271.421,-595.917,87558,9,9
-96.999,203.945,-512.608,87566,9,9
-133.478,238.236,-414.381,87569,9,9
-82.674,270.369,-422.026,87569,9,9
-165.7,314.893,-702.845,87578,9,9
-25.919,355.017,-507.702,87580,9,9
-38.246,199.386,-324.757,87626,10,9
-221.811,249.323,-549.571,87690,11,9
2.02,190.378,-638.453,87697,11,9
18.176,229.236,-598.211,87716,11,9
-43.553,62.922,-545.319,87724,11,8
-158.168,268.394,-518.359,87731,11,8
-175.582,373.686,-504.001,87763,11,8
-88.869,203.165,-442.817,87858,8,9
-167.818,267.302,-621.537,87862,8,9
-110.589,273.987,-570.262,87874,8,9
-159.847,259.984,-505.962,87882,8,9
-111.407,207.954,-471.33,87897,9,9
-181.473,301.032,-474.515,87899,9,9
-191.089,234.442,-491.949,87906,9,9
-118.956,224.969,-475.677,87906,9,9
-138.44,211.023,-519.68,87907,9,9
-19.835,247.699,-687.129,87914,9,9
-195.919,235.357,-496.514,87914,9,9
-162.621,244.317,-448.994,87914,9,9
-110.571,259.878,-341.262,87923,9,9
-94.202,304.171,-579.297,87932,9,9
-229.747,323.215,-636.887,87937,9,9
-197.635,260.952,-496.248,87938,9,9
-183.013,301.827,-474.879,87938,9,9
-256.695,335.202,-452.339,87952,9,9
-89.941,315.63,-466.207,87952,9,9
-110.296,272.676,-570.705,87976,9,9
-231.223,254.292,-551.111,87989,10,9
-71.624,204.484,-397.706,88015,10,9
-92.367,88.202,-440.745,88021,10,9
-48.189,126.695,-510.331,88034,10,9
-205.445,277.152,-533.882,88075,11,8
-200.485,237.587,-518.845,88080,11,9
-116.468,84.461,-636.987,88087,11,8
-43.038,199.388,-579.678,88087,11,8
-160.861,262.399,-508.729,88129,11,8
-65.9,208.514,-586.465,88139,11,9
-183.76,264.248,-621.018,88230,8,9
-115.752,218.794,-477.307,88237,8,9
-26.475,252.821,-553.964,88245,8,9
-209.094,276.256,-482.656,88255,8,9
-165.454,273.507,-479.858,88260,8,9
-147.085,286.091,-683.205,88298,9,9
-107.195,209.525,-512.747,88299,9,9
-83.925,197.83,-568.342,88299,9,9
-3.065,222.836,-590.721,88299,9,9
-253.422,320.758,-679.232,88301,9,9
-116.508,232.093,-418.447,88305,9,9
-71.078,230.291,-432.111,88311,9,9
40.067,259.581,-515.278,88316,9,9
-148.998,219.244,-442.908,88316,9,9
-125.07,235.73,-454.722,88321,9,9
-179.044,203.358,-577.652,88322,9,9
-33.401,254.956,-554.438,88326,9,9
-111.404,208.84,-472.173,88326,9,9
-37.36,245.293,-661.83,88329,9,9
-23.422,334.301,-523.096,88443,7,8
-267.952,274.277,-556.775,88446,7,9
-50.883,247.288,-647.26,88496,11,8
33.782,183.815,-580.942,88496,11,8
-63.131,249.394,-628.302,88497,11,8
-85.111,239.063,-577.302,88506,11,8
-70.941,86.28,-632.692,88626,8,9
22.574,236.978,-598.335,88641,9,9
-105.25,293.368,-573.709,88643,9,9
-65.967,234.369,-580.561,88643,9,9
-209.853,276.805,-482.734,88653,9,9
-77.658,271.771,-418.951,88664,9,9
-116.011,251.717,-575.711,88665,9,9
-53.631,346.278,-507.493,88665,9,9
-67.982,329.019,-536.107,88671,9,9
-191.048,206.665,-566.331,88682,9,9
-117.603,253.174,-673.028,88682,9,9
-241.616,310.451,-679.006,88694,6,9
-228.919,317.891,-640.313,88729,7,9
-209.885,291.828,-630.227,88731,7,9
-18.908,250.444,-550.647,88836,11,9
-88.726,239.769,-577.351,88853,11,8
-144.284,330.822,-369.989,88957,8,9
-52.366,262.873,-557.696,89002,9,9
-95.727,306.298,-462.347,89007,9,9
-13.192,358.196,-514.801,89007,9,9
-149.528,287.135,-686.865,89028,6,9
-191.487,269.465,-638.912,89080,7,9
-180.983,299.152,-661.376,89097,7,9
-255.692,339.603,-467.629,89121,7,9
-18.754,251.383,-687.618,89149,7,8
27.838,382.029,-623.737,89161,7,8
52.339,249.055,-603.041,89161,7,8
-214.457,299.61,-631.601,89169,7,9
-32.397,175.876,-550.237,89185,11,8
-253.375,338.47,-482.25,89319,5,9
-15.603,192.075,-627.25,89408,6,9
-182.856,299.073,-677.689,89425,7,9
-248.221,323.877,-510.159,89430,7,9
-76.109,359.07,-586.569,89488,7,8
-165.97,257.695,-567.076,89493,7,8
-176.106,296.413,-584.366,89493,7,8
3.497,188.465,-637.074,89715,6,9
-171.287,275.967,-631.133,89782,7,9
-141.845,361.064,-497.99,89830,7,8
-63.956,251.352,-625.328,90222,4,9
-10.675,198.075,-544.187,96815,17,8
-28.474,173.526,-549.63,96821,17,8
-214.619,204.025,-555.725,96824,17,8
-256.034,337.489,-457.914,96832,17,8
-216.409,236.555,-510.689,96836,17,8
-102.836,259.905,-434.38,96845,17,8
-296.766,204.2,-613.049,96849,17,8
-158.099,153.39,-562.906,96853,17,8
-225.27,251.204,-531.571,96856,17,8
-129.386,272.352,-509.97,96865,17,8
-91.222,201.036,-569.515,96865,17,8
-97.976,108.142,-447.12,96866,17,8
-10.675,198.075,-544.187,96885,17,8
-31.673,139.107,-537.465,96895,17,8
-202.991,234.738,-502.703,96907,17,8
-117.152,244.689,-448.388,96955,18,8
-109.281,188.029,-452.524,96975,18,8
-137.874,303.691,-507.811,96981,18,8
-67.936,101.335,-630.551,97324,16,9
-156.876,261.323,-473.807,97343,16,8
-248.222,195.018,-614.919,97349,16,8
-195.415,176.813,-421.681,97356,16,8
-112.243,258.755,-448.53,97388,17,8
-103.738,294.514,-573.606,97389,17,8
-102.423,194.462,-307.543,97393,17,8
-157.179,204.991,-447.124,97429,17,8
-184.647,307.81,-541.106,97433,17,8
-210.241,235.853,-506.259,97433,17,8
19.649,199.542,-548.078,97435,17,8
-131.4,275.588,-509.59,97449,17,8
-153.411,219.137,-518.273,97467,18,9
-116.295,224.314,-392.589,97468,18,8
-103.288,217.077,-415.989,97474,18,8
