neuron_id,soma_x,soma_y,soma_z,celltype,column,intersomatic_distance
819944,-237.744,434.542,451.251,0,9,1023.6015572203864
819946,-232.782,431.264,428.472,0,9,1000.2305275110333
819947,-252.711,473.432,429.589,0,9,1013.1453084256967
819948,-240.309,454.28,428.571,1,9,1006.1472498262866
819949,-220.147,433.471,451.273,0,9,1021.6063747500796
819951,-170.584,429.524,432.334,0,9,998.8335895718565
819952,-163.272,452.576,430.751,0,9,1001.9402519292256
819954,-161.675,464.142,448.737,0,9,1022.0300796185012
819955,-159.346,432.356,427.154,0,9,993.8952140849658
819959,-194.11,475.38,453.02,0,9,1030.5453940263862
819963,-141.587,440.552,437.566,0,9,1005.3343660941865
819966,-120.214,466.31,435.554,0,9,1009.0606759838578
819969,-136.174,469.714,441.821,0,9,1016.0191825393849
819972,-112.402,452.96,424.231,0,9,994.9981717490741
819975,-58.624,456.583,457.431,0,9,1030.1874712716126
819977,-78.213,462.547,422.036,1,9,996.0994676291118
819978,-103.625,440.133,417.798,0,9,986.014090598608
819979,-78.539,447.505,435.639,0,9,1005.8647585147817
819980,-99.818,456.735,461.417,0,9,1032.2955298077195
819981,-72.814,441.323,454.265,0,9,1022.9729625464204
819982,-74.619,468.724,455.852,0,9,1030.5476747991818
819983,-58.839,455.077,425.052,0,9,998.3670728118992
819984,-17.309,449.891,421.113,0,9,996.9633978005411
819985,-34.924,443.121,443.698,0,9,1015.6797432232269
819986,-30.385,462.651,427.903,0,9,1005.160002175773
819987,-7.325,468.311,459.966,0,9,1039.8594491156005
819988,-20.789,463.212,418.067,0,9,996.734379363429
819989,-7.79,471.554,423.468,0,9,1005.3856680582829
819995,26.913,454.05,461.079,0,9,1042.1230381452087
819996,15.057,435.599,423.06,0,9,999.7390937094539
819999,-1.192,466.286,414.565,0,9,996.3263912052114
820001,26.288,456.264,417.235,0,9,1000.3006904826168
820004,90.213,471.277,438.237,0,9,1035.3445472624078
820007,74.249,460.936,417.335,0,9,1009.815502026484
820009,86.831,478.507,444.432,0,9,1042.263883263255
820012,92.816,471.764,447.596,0,9,1044.8839737277053
820014,94.161,465.381,439.873,0,9,1036.3425653875265
820015,98.953,438.865,461.664,0,9,1052.3731723504739
820016,121.555,475.153,420.549,0,9,1026.5695700311792
820017,106.02,467.641,457.707,0,9,1056.3354220232322
820020,138.667,444.612,442.835,0,9,1044.873441598072
820024,165.914,434.352,421.796,0,10,1030.221278241233
820030,217.483,447.761,441.817,0,10,1067.1573186376975
820033,289.635,460.374,445.552,0,10,1098.4130967236324
820043,380.069,432.432,437.849,0,10,1123.4132287386508
820053,481.157,434.109,438.669,0,10,1173.278186822716
820055,469.984,469.542,458.832,0,10,1191.3211726973545
820177,-820.063,510.748,447.395,0,21,1244.5046994097693
820197,-714.119,522.426,431.769,0,8,1178.4150592337999
820201,-720.981,507.257,417.229,1,8,1166.1284000529272
820203,-697.427,505.431,425.692,0,8,1160.8752512251262
820204,-675.541,490.148,431.891,0,8,1151.8589822703993
820216,-608.868,517.375,452.121,0,8,1145.7687323125028
820227,-603.692,484.563,456.049,0,8,1139.1136180666965
820228,-576.116,483.913,419.979,0,8,1095.764934418418
820230,-603.799,510.999,436.79,0,8,1128.6725989847544
820233,-605.859,511.457,435.6,1,8,1128.6313711549046
820248,-510.677,522.046,434.177,0,8,1092.9767492481255
820255,-494.539,514.714,428.052,1,8,1079.884593451541
820260,-480.802,480.176,443.05,0,8,1080.1837129104474
820261,-470.281,495.116,422.74,1,8,1061.8555059790385
820262,-476.862,486.554,425.744,0,8,1064.6184579618184
820266,-416.828,492.347,458.086,0,8,1077.7546818576109
820272,-408.666,484.583,445.185,0,8,1061.6352010050346
820289,-326.544,520.087,444.414,0,8,1051.3064612842443
820296,-327.229,505.185,431.677,0,8,1035.34774843721
820298,-317.004,516.859,413.863,1,8,1019.8553652145974
820300,-266.008,496.741,446.988,0,9,1037.467023874012
820304,-280.594,483.779,412.593,1,9,1003.3984814205172
820305,-304.651,505.34,436.468,0,9,1035.7410841103099
820307,-282.289,516.93,458.539,0,9,1056.2195508022942
820309,-279.065,494.682,451.938,0,9,1043.5194702342644
820312,-255.317,489.206,453.939,0,9,1040.7824912751942
820313,-209.408,526.635,432.707,0,9,1025.9140661970669
820314,-238.165,492.638,428.375,0,9,1015.1173642495728
820315,-237.219,499.995,437.301,0,9,1025.5125501611378
820318,-243.65,505.173,459.733,0,9,1049.0859247120802
820323,-191.275,500.953,439.698,0,9,1024.041742752218
820325,-159.857,515.594,426.419,1,9,1013.7862194728235
820327,-187.321,489.204,439.573,0,9,1020.5750427523691
820331,-148.839,482.424,439.178,0,9,1016.8137486491811
820335,-110.721,503.602,444.607,0,9,1027.3911603946183
820339,-154.903,519.656,435.379,0,9,1023.3693023053798
820340,-138.221,525.577,441.91,0,9,1030.9716795465333
820344,-59.917,493.953,424.746,0,9,1007.6441440761714
820352,-38.45,527.269,444.673,0,9,1037.5841594188878
820353,-46.916,482.617,440.093,0,9,1020.4034160786605
820357,-55.719,487.371,444.025,0,9,1024.7723876383477
820358,-37.054,491.721,452.446,0,9,1035.4153838098023
820360,-11.518,480.251,441.537,0,9,1024.4995309188776
820364,8.18,504.588,434.546,0,9,1026.4891252736193
820367,16.608,522.949,452.889,0,9,1050.1493139706372
820369,-5.341,488.332,459.145,0,9,1044.1465348393394
820373,2.569,480.039,418.495,0,9,1003.9751787200718
820374,23.961,498.374,425.419,0,9,1018.2834063938192
820375,76.34,508.137,421.445,0,9,1026.1172507783895
820376,92.162,525.245,417.663,0,9,1030.6232531090106
820377,48.96,480.897,461.061,0,9,1051.724191263565
820380,49.022,515.029,441.153,0,9,1041.6773920120374
820381,45.815,505.586,457.125,0,9,1053.7327103687157
820387,122.112,516.798,436.626,0,9,1052.5746581202684
820399,146.449,486.323,427.915,0,9,1042.438823163259
820401,153.575,525.71,440.874,0,9,1066.7884406300998
820404,242.566,482.74,429.817,0,10,1072.304741537591
820420,371.055,499.846,455.771,0,10,1149.3414988875152
820421,378.285,501.963,416.429,0,10,1119.0256444934585
820425,443.176,483.116,420.834,0,10,1148.9560955097456
820437,520.882,488.79,423.43,0,10,1192.611690032007
820440,578.054,515.831,458.384,0,10,1258.2598122351362
820496,-1064.51,567.34,417.163,0,21,1387.4596035892362
820508,-974.878,547.799,433.528,0,21,1335.4125837111167
820573,-670.189,549.476,446.469,0,8,1176.6393984602928
820575,-662.748,567.704,427.688,0,8,1162.6186391973079
820578,-668.535,542.888,442.595,0,8,1170.8087627708464
820586,-646.854,553.033,431.696,0,8,1154.4748328612452
820590,-591.815,555.001,418.088,1,8,1119.4847780202285
820594,-604.571,569.342,423.694,0,8,1133.9335730412079
820600,-549.043,531.023,413.733,1,8,1091.5649432928853
820604,-551.461,560.559,417.452,1,8,1104.3641758817605
820606,-534.109,575.118,413.093,0,8,1098.4974972156288
820609,-457.029,536.114,419.625,1,8,1065.9737440054516
820611,-484.022,571.353,437.779,0,8,1101.559107549386
820613,-500.658,556.298,434.598,0,8,1099.661315788184
820628,-405.199,533.182,434.281,0,8,1063.5648326214064
820636,-404.848,545.205,436.137,0,8,1068.712766874711
820645,-353.22,551.953,423.005,0,8,1046.2478621249363
820647,-314.561,564.85,438.565,0,8,1057.0564222694074
820648,-298.338,544.169,431.462,0,9,1041.1292480407992
820649,-295.069,540.799,414.91,1,9,1024.0400176453068
820651,-264.312,547.098,424.001,0,9,1029.8743031826748
820652,-305.661,530.209,425.655,0,9,1032.7414763075994
820654,-297.162,560.095,451.049,0,9,1064.2137893172592
820656,-226.224,560.516,455.726,0,9,1059.5715896271474
820657,-220.971,540.513,437.432,0,9,1035.566979505913
820658,-226.988,545.06,443.601,0,9,1043.3753422043287
820661,-211.74,567.987,435.314,0,9,1041.4407012682
820663,-234.775,553.965,416.193,0,9,1021.1020861804171
820664,-158.989,534.631,449.335,0,9,1041.2108533846542
820666,-174.579,536.738,433.063,0,9,1026.971964120248
820667,-199.577,546.654,455.735,0,9,1053.0459244805043
820670,-203.362,545.022,453.222,0,9,1050.439769163849
820672,-169.564,549.073,451.738,0,9,1048.2724943801588
820673,-205.656,563.571,416.089,0,9,1021.4057598432663
820675,-137.95,552.351,449.852,0,9,1046.612515922679
820676,-128.208,533.924,412.165,1,9,1004.9931607409078
820681,-132.047,566.288,449.103,0,9,1050.2773925801698
820686,-101.556,558.399,426.377,0,9,1026.4485795406413
820688,-66.636,574.858,437.012,0,9,1043.262619100771
820693,-91.881,557.693,447.844,0,9,1046.8064979598664
820694,-74.598,540.058,416.715,0,9,1012.43487831465
820700,-17.648,546.162,414.648,0,9,1016.7838294175415
820701,-17.751,540.16,422.433,0,9,1022.2572666256767
820702,-32.514,533.758,416.116,0,9,1012.876103294475
820707,-12.136,548.985,411.878,0,9,1015.6616534821032
820708,-4.928,550.555,459.148,0,9,1061.5544114900563
820709,23.676,542.465,451.545,0,9,1055.5378837772712
820711,5.591,553.25,452.401,0,9,1057.2531678141238
820712,21.218,547.749,431.502,0,9,1037.9266026988614
820715,38.119,536.696,434.9,0,9,1040.2634129382807
820718,-2.638,541.23,430.07,0,9,1031.4856268513877
820719,6.338,529.371,442.165,0,9,1040.4835228474308
820720,22.05,539.255,443.643,0,9,1046.8909406509351
820722,90.661,535.854,454.913,0,9,1068.2065001098804
820723,70.231,561.04,422.555,0,9,1041.7894108451094
820724,84.151,567.081,423.29,0,9,1047.114133421472
820725,46.783,573.522,442.018,0,9,1059.8542155475911
820726,48.145,549.078,420.956,0,9,1032.591755085232
820727,62.488,577.12,440.395,0,9,1062.182581000084
820728,50.747,558.513,429.903,0,9,1044.363568498059
820729,72.603,533.385,455.341,0,9,1064.40275611913
820732,136.683,566.761,429.527,0,9,1064.4311511516373
820736,121.85,538.046,448.41,0,9,1069.5160441063986
820737,107.06,575.802,454.027,0,9,1083.047565178926
820739,119.984,547.104,438.914,0,9,1062.9786448508737
820742,153.369,556.5,415.463,0,9,1052.5758521213568
820745,148.79,569.369,433.47,0,9,1071.8975838269253
820749,234.225,544.027,458.801,0,10,1111.9158199585074
820752,268.994,578.995,425.207,0,10,1104.406881489336
820763,355.988,529.609,418.046,0,10,1117.7857511857985
820768,411.052,530.557,433.514,0,10,1155.8439472740254
820770,417.845,559.634,420.893,0,10,1156.435703183277
820771,430.462,573.162,426.541,0,10,1171.042031583837
820776,503.26,569.484,419.126,0,10,1200.2262744970217
820777,512.871,550.871,422.875,0,10,1203.1165671729402
820897,-714.435,583.451,431.75,0,21,1195.3799785720857
820905,-656.334,622.153,453.462,0,8,1198.2470205120478
820911,-679.103,598.244,440.789,0,8,1190.3867034409448
820914,-638.642,592.187,461.24,0,8,1187.4388360863056
820920,-609.974,627.929,424.306,1,4,1155.8126308351193
820925,-576.153,606.445,414.785,0,8,1126.511516171051
820933,-574.971,613.756,428.468,1,8,1140.183412783224
820946,-471.197,604.311,458.055,0,8,1126.269082671632
820948,-465.63,607.285,411.952,0,8,1084.7147100569807
820952,-454.565,625.487,430.249,1,4,1103.961313460757
820954,-422.318,605.745,460.957,0,8,1115.2966582488266
820964,-403.674,599.905,445.046,0,8,1094.0671535687377
820974,-333.377,590.155,432.114,0,8,1063.0332897529597
820977,-308.934,587.96,416.398,1,9,1043.2549962482806
820986,-288.484,603.604,422.341,0,9,1050.8503864432844
820988,-262.763,580.048,430.932,0,9,1046.874325302708
820989,-270.464,620.972,413.379,1,9,1046.3645157917006
820990,-263.588,624.497,459.889,0,9,1089.4825856823045
821005,-169.277,619.964,460.149,0,9,1080.067881270895
821006,-177.85,616.102,445.407,0,9,1065.344140294581
821007,-191.056,612.677,426.202,0,9,1047.010740920073
821012,-193.082,604.955,452.1,0,9,1068.4255534336494
821015,-153.559,610.518,457.122,0,9,1073.2907161463756
821018,-150.662,627.027,427.876,0,9,1052.161758262483
821021,-113.481,588.164,418.21,0,9,1028.6364595453535
821025,-58.312,612.345,461.09,0,9,1079.2819813607564
821030,-88.351,599.353,441.348,0,9,1054.7945952700934
821035,-49.717,613.314,441.214,0,9,1061.713296383727
821036,-17.283,596.366,440.087,0,9,1057.385054912826
821037,-39.304,616.3,441.847,0,9,1064.1763535824314
821038,-51.217,614.945,441.114,0,9,1062.1125499508044
821039,-46.424,620.522,428.664,0,9,1052.9938243565343
821040,-25.631,585.081,423.948,0,9,1037.5881908594565
821041,7.576,590.91,435.81,0,9,1054.3200498088804
821042,4.214,601.582,456.626,0,9,1076.9698540075299
821044,36.654,618.353,440.128,0,9,1072.0976460966604
821045,4.081,621.205,458.585,0,9,1085.7676497087211
821048,35.464,616.494,423.601,0,9,1056.0708647908057
821049,-3.817,613.379,441.288,0,9,1066.0192478576548
821050,27.657,583.586,436.586,0,9,1055.2355753394595
821052,77.933,608.567,443.764,0,9,1078.8792077980743
821054,49.889,592.129,456.697,0,9,1080.1980253018426
821063,122.126,584.915,417.59,0,9,1056.042665318973
821064,94.674,617.055,456.62,0,9,1096.8956960103362
821065,101.428,624.984,456.272,0,9,1100.798505333742
821066,97.313,612.931,461.03,0,9,1099.9915384524556
821069,130.311,589.242,414.323,0,9,1056.4948601072322
821070,106.479,616.387,437.825,0,9,1081.9866935974767
821075,174.787,625.369,428.552,0,10,1093.5608762803286
821082,232.324,605.658,440.404,0,10,1114.20624563902
821106,448.163,587.045,423.047,0,10,1180.8318597116188
821107,487.478,589.551,454.295,0,10,1226.4533494988711
821108,482.665,580.002,435.217,0,10,1205.7037396329995
821211,-829.001,631.475,459.355,0,21,1291.7302157672088
821262,-591.826,674.869,432.521,0,4,1172.4136993420882
821277,-538.421,669.138,418.807,1,4,1138.3152337524962
821294,-439.128,647.412,431.018,1,4,1108.2806137007901
821318,-341.272,658.911,412.539,0,4,1072.5642020340786
821324,-326.35,646.102,439.713,0,4,1089.0171000347057
821326,-272.021,639.838,444.905,0,9,1082.584267654486
821332,-270.915,654.158,459.144,0,5,1100.9562478200485
821335,-228.289,632.544,415.263,1,9,1047.4891092689222
821339,-210.812,638.255,412.762,1,9,1045.846025880483
821344,-209.196,675.28,421.296,0,5,1068.5715572786878
821345,-160.412,641.7,457.709,0,9,1085.6078394558506
821350,-175.387,646.62,443.05,0,9,1074.6155815778961
821352,-177.558,647.159,426.399,0,9,1059.6564749997992
821358,-141.686,631.77,451.461,0,9,1075.5936489027815
821361,-117.01,636.676,435.487,0,9,1062.5942923882096
821362,-149.583,646.515,426.409,0,9,1058.3756794040573
821365,-78.472,633.437,450.582,0,9,1076.2540959206613
821367,-64.904,643.26,422.407,0,9,1054.792422803653
821369,-74.879,650.602,451.935,0,9,1084.2746221622085
821371,-56.284,637.464,449.786,0,9,1078.2259521793194
821372,-91.57,631.691,442.154,0,9,1067.3188101659223
821373,-66.772,641.103,416.01,0,9,1047.9709874428777
821374,-73.67,634.57,415.839,0,9,1044.8838727495033
821382,-28.998,652.309,434.371,0,9,1071.9451003596218
821384,5.243,636.156,423.233,0,9,1059.0444527143325
821385,5.678,645.813,446.227,0,9,1083.852633219572
821387,41.837,651.675,457.652,0,9,1101.4440640409298
821389,34.42,647.508,437.273,0,9,1080.1892739997004
821397,50.815,633.942,416.042,0,9,1058.203113579808
821399,71.227,633.229,445.959,0,9,1088.643751396204
821400,70.151,662.962,431.57,0,9,1086.9903889869497
821401,139.416,658.865,451.954,0,6,1118.0068261875685
821414,183.099,642.451,418.942,0,10,1093.7348505021682
821471,603.272,676.525,460.118,0,10,1319.7809832521457
821589,-664.458,699.505,449.758,0,4,1226.5549628345236
821602,-636.969,717.733,459.084,0,4,1229.5272634874755
821614,-551.547,694.911,421.567,1,4,1155.7017220814373
821632,-437.745,683.978,457.087,0,4,1145.0452570448908
821643,-402.992,712.487,423.973,1,4,1119.048897059016
821657,-352.21,715.347,417.426,1,4,1103.047141392425
821764,228.275,721.647,447.349,0,6,1163.5712314155933
821773,292.186,687.6,437.38,0,10,1162.2317377309055
821780,307.553,694.015,451.418,0,10,1182.1808261865017
821859,-1049.8,771.617,444.044,0,21,1459.9027135045676
821918,-703.823,772.421,432.585,0,4,1260.579442105098
821935,-612.867,755.942,442.829,0,4,1222.4199431083412
821954,-545.77,748.152,446.139,0,4,1196.5006878761083
821956,-492.065,748.34,454.418,0,4,1185.710143265208
821969,-431.391,772.965,441.318,0,4,1168.4715606547727
821971,-453.679,767.462,418.469,0,4,1152.8181839878307
821982,-361.459,731.498,415.534,0,4,1110.609026603872
822023,-166.536,734.744,460.384,0,5,1127.1445515323223
822024,-172.004,732.133,429.456,0,5,1098.680403488658
822036,-119.45,764.143,421.324,0,5,1105.681752573497
822105,253.066,732.219,453.028,0,6,1180.6330681045658
822121,385.264,763.999,422.103,0,6,1218.0506934068876
822126,420.958,758.439,418.998,0,6,1228.5604501032906
822196,-978.36,828.756,451.102,0,21,1443.5557539496006
822220,-768.836,796.643,438.755,0,21,1306.8235048593976
822246,-648.635,812.704,421.52,0,4,1245.923123051338
822262,-586.348,794.596,416.991,0,4,1208.818999541288
822286,-497.438,795.77,422.256,0,4,1182.5813657017432
822290,-434.1,797.698,425.915,0,4,1168.1389617575471
822305,-380.945,793.846,419.455,0,4,1147.853200318316
822308,-379.391,809.26,428.98,0,4,1163.1748347114462
822359,-73.56,816.362,421.204,0,5,1133.0582116083006
822381,64.229,821.928,453.949,0,5,1178.0243513786122
822387,81.246,797.669,443.204,0,5,1159.6443667185213
822395,128.696,796.056,436.142,0,6,1162.2408967339775
822397,187.256,780.396,443.04,0,6,1174.6647781222523
822398,167.488,815.315,450.621,0,6,1192.8496136097795
822417,315.369,816.392,446.34,0,6,1234.4504531661044
822551,-622.841,876.636,428.218,0,4,1272.034345914449
822561,-572.963,877.77,418.409,0,4,1246.3277483346826
822563,-584.179,840.336,440.281,0,4,1248.4791080450645
822573,-519.295,851.459,436.7,0,4,1228.823142319105
822583,-502.249,865.723,442.042,0,4,1235.0708530489253
822597,-413.852,832.181,445.333,0,4,1196.2916692115682
822612,-368.748,847.403,438.328,0,4,1188.2413461187084
822624,-285.984,878.613,442.0,0,5,1193.8742128323236
822631,-257.998,878.627,449.3,0,5,1196.4737606742574
822637,-220.21,840.688,437.695,0,5,1162.6921054415052
822665,-93.336,874.806,444.454,0,5,1183.2557941125833
822700,129.201,835.451,445.187,0,6,1189.6921488544842
822837,-659.284,917.41,425.512,0,20,1305.8378404338725
822867,-519.417,904.738,419.287,0,4,1243.2831555430162
822881,-468.892,897.228,444.105,0,4,1243.6638322440674
822930,-211.619,919.386,461.521,0,5,1225.0030575818985
822934,-230.374,904.09,423.592,0,5,1186.760236782898
822963,-91.831,890.629,446.127,0,5,1193.4373056369573
822996,106.956,887.707,430.152,0,6,1200.6252366038289
822997,134.313,905.675,426.05,0,6,1212.865499499017
823003,173.505,911.958,439.673,0,6,1236.1513985871634
823010,213.475,912.07,428.042,0,6,1237.2883614477266
823020,251.51,918.995,429.683,0,6,1253.308308939584
823028,412.971,908.04,438.324,0,6,1311.522278118828
823137,-704.531,950.754,456.046,0,20,1364.9402727995098
823151,-597.218,937.892,419.877,0,4,1288.6142446721594
823185,-419.956,971.961,425.612,0,4,1259.0129050720648
823241,-125.402,976.16,424.544,0,5,1225.558509959031
823245,-145.873,961.259,423.038,0,5,1215.4809884070585
823280,-5.684,931.882,458.528,0,5,1232.319551631394
823307,284.904,952.087,449.693,0,6,1297.4461265829113
823358,-912.355,1012.2,414.445,0,20,1469.2638923246566
823368,-871.722,989.117,435.859,0,20,1449.8637001073585
823393,-751.902,991.621,442.012,0,20,1397.6091092082936
823452,-440.776,981.876,454.214,0,4,1291.9191920708508
823481,-265.074,999.238,457.394,0,5,1273.4523623006085
823534,-46.697,997.23,433.473,0,5,1247.9926051916334
823559,79.423,1000.24,444.697,0,6,1272.686292966574
823803,-141.148,1075.37,452.839,0,5,1310.2090613119724
823836,78.664,1052.42,439.289,0,6,1300.8855122200416
823839,107.834,1044.15,450.367,0,6,1308.936557758244
823848,158.604,1058.91,461.108,0,6,1336.165889412314
823942,-694.09,1098.2,422.281,0,20,1421.3306689113551
827026,127.454,-671.137,484.783,0,17,1388.1772758840996
827397,350.877,-638.815,493.289,0,17,1431.836773530419
827694,62.651,-596.58,468.752,0,17,1318.2078830874893
827792,627.069,-609.839,484.953,0,18,1523.974471225158
828014,-331.668,-530.526,478.738,0,16,1289.0625442657931
828018,-293.386,-538.828,504.05,0,16,1308.5651505817355
828173,642.591,-553.443,505.913,0,18,1516.1112295930004
828386,-230.44,-483.314,500.851,0,16,1267.49023218327
828391,-225.725,-487.53,481.06,0,16,1253.22348891728
828405,-155.145,-472.561,508.975,0,16,1264.1808359938068
828426,-44.235,-500.44,474.433,0,16,1253.7049001328023
828429,13.059,-492.05,505.692,0,16,1279.3771464607298
828477,282.449,-490.351,511.283,0,17,1338.9516407152275
828581,922.925,-489.074,479.509,0,18,1629.8134542176906
828706,-701.736,-465.0,504.039,0,23,1381.8874209153219
828727,-431.2,-436.579,474.336,0,16,1253.2292155747089
828768,-159.335,-456.811,509.231,0,16,1255.873936013484
828800,7.972,-452.278,489.701,0,16,1243.620194961468
828803,34.684,-461.21,476.873,0,16,1241.0494393069116
828882,465.959,-456.637,510.442,0,17,1388.120499208552
828908,625.369,-463.687,496.352,0,18,1456.2495463219893
829087,-371.392,-419.107,479.589,0,16,1235.0538456541076
829122,-164.089,-415.106,498.289,0,16,1224.517980773251
829184,172.081,-398.752,476.68,0,17,1233.0865945528724
829498,-6.745,-335.385,478.616,0,16,1172.7157404430964
829586,476.356,-336.962,500.489,0,17,1330.1735567676872
829813,-186.365,-301.63,489.549,0,16,1162.3230369553035
829826,-153.692,-292.856,482.142,0,16,1150.46776835555
829849,-11.536,-314.315,509.036,0,16,1189.168435609523
829855,36.463,-272.504,483.386,0,13,1153.4592836099591
829866,60.434,-274.586,485.475,0,13,1159.799118363176
829892,255.042,-281.368,462.503,0,17,1189.5388031838222
829938,494.182,-281.642,462.962,0,17,1286.4244405300299
830195,-45.902,-247.282,494.693,0,13,1144.386905535012
830207,29.285,-250.343,466.756,0,13,1128.1448292391362
830208,34.807,-250.839,489.085,0,13,1149.158890414202
830211,51.36,-236.517,490.78,0,13,1147.2456264052612
830213,49.112,-246.824,511.499,0,13,1169.7637707998997
830224,97.153,-232.151,500.518,0,13,1162.1567410650769
830227,118.062,-226.262,468.996,0,13,1135.8130753328207
830242,238.059,-254.617,507.922,0,17,1212.2352799366136
830460,-399.565,-181.809,492.208,0,12,1147.3194441039514
830468,-311.919,-182.261,499.261,0,12,1136.1495759001102
830469,-353.419,-204.163,491.666,0,12,1144.8473441551062
830477,-266.691,-183.83,506.764,0,12,1137.0674155449183
830479,-304.789,-200.644,503.422,0,12,1145.536550646028
830480,-273.945,-176.085,511.294,0,12,1139.429132902525
830499,-198.396,-218.185,468.737,0,16,1108.592590035221
830516,-120.305,-183.293,497.814,0,13,1119.6099410611714
830522,-103.981,-181.489,504.592,0,13,1125.4462689631166
830528,-86.957,-199.681,493.723,0,13,1122.5319073763562
830530,-67.779,-207.849,510.984,0,13,1142.3814260828124
830531,-82.425,-204.46,477.414,0,13,1109.473547175416
830535,-12.929,-204.592,482.241,0,13,1118.7499066301637
830540,-12.716,-175.381,476.441,0,13,1102.4910017886766
830543,7.503,-217.982,463.314,0,13,1108.951959459922
830544,1.77,-172.622,508.837,0,13,1133.1014631602943
830546,20.051,-215.603,469.56,0,13,1115.24202449289
830549,23.851,-204.474,488.166,0,13,1128.3862502485574
830557,61.127,-184.13,464.187,0,13,1104.384317581973
830560,47.062,-200.608,471.147,0,13,1114.679176154287
830561,74.371,-188.592,497.45,0,13,1138.6994109886946
830567,133.667,-177.289,500.113,0,13,1148.9326953246652
830568,119.234,-178.294,492.357,0,13,1139.0667810835325
830569,132.089,-175.837,494.251,0,13,1142.7399125356567
830570,98.361,-204.906,497.926,0,13,1149.5769715499698
830571,126.429,-212.417,507.259,0,13,1166.57204513309
830573,171.447,-182.57,475.307,0,13,1137.5654848319723
830575,181.277,-190.06,504.934,0,13,1169.376211847154
830578,144.439,-193.279,477.411,0,13,1136.6430877201515
830581,150.94,-198.762,487.696,0,13,1149.4542111128221
830586,204.682,-184.492,477.763,0,13,1149.5281246737725
830587,220.775,-191.547,467.934,0,13,1148.0887333211663
830615,361.037,-182.978,504.455,0,14,1225.8950719278546
830795,-460.527,-143.938,473.014,0,12,1133.4659106007555
830805,-422.051,-134.281,480.419,0,12,1126.2496892137196
830812,-365.33,-139.892,500.063,0,12,1132.525330941432
830819,-320.53,-125.231,492.503,0,12,1112.1129486598923
830821,-353.249,-148.713,483.269,0,12,1117.4380500672062
830829,-314.291,-134.765,488.658,0,12,1110.5004692205223
830835,-256.965,-158.192,475.074,0,12,1097.4004882421002
830837,-272.955,-125.264,494.478,0,12,1106.5815354839426
830850,-237.074,-144.634,492.794,0,13,1107.0810780466804
830855,-203.211,-149.059,497.151,0,13,1109.7300694412133
830857,-184.123,-132.585,474.524,0,13,1081.7384933055678
830858,-195.942,-165.918,473.962,0,13,1093.4178199210949
830864,-149.886,-137.638,493.95,0,13,1100.3882536709486
830870,-141.622,-130.755,487.409,0,13,1091.7903764610676
830873,-138.164,-159.378,511.075,0,13,1123.6207743718517
830881,-97.117,-131.727,484.395,0,13,1089.4678243720646
830885,-102.548,-137.361,501.542,0,13,1107.3879228102498
830902,16.691,-126.761,507.911,0,13,1118.715045164764
830918,137.341,-168.232,476.751,0,13,1125.3799622016556
830922,101.518,-133.284,467.859,0,13,1097.5482446434871
830924,129.02,-152.334,464.96,0,13,1107.238640736946
830934,174.399,-154.938,492.883,0,13,1144.6237648175054
830936,204.847,-156.966,493.011,0,13,1153.7339065594806
830942,221.728,-130.395,473.315,0,13,1132.428793136681
830943,221.402,-122.445,505.222,0,13,1158.6771001991885
830956,336.081,-127.679,489.777,0,14,1185.955967591546
830965,347.751,-154.3,507.965,0,14,1214.4344753872067
830973,359.571,-153.522,510.54,0,14,1221.0605203043788
830995,511.905,-165.504,485.334,0,14,1272.140100992811
831007,554.123,-123.986,468.525,0,14,1268.366901698795
831088,-974.54,-75.937,475.144,0,22,1361.3066245611235
831091,-912.524,-108.771,463.572,0,22,1322.492644332663
831092,-925.632,-83.009,508.772,0,22,1358.8272886286911
831134,-568.236,-103.209,475.592,0,12,1159.976642858812
831136,-535.497,-79.948,496.253,0,12,1159.9014103487416
831139,-534.688,-72.216,481.003,0,12,1143.9109483889033
831140,-519.649,-91.57,465.642,0,12,1130.0707314031276
831152,-442.856,-106.03,494.422,0,12,1136.0497077421392
831165,-345.671,-118.382,472.299,0,12,1095.9178634008115
831169,-329.401,-115.32,507.092,0,12,1124.260681846519
831173,-323.154,-95.507,500.091,0,12,1110.6954076185784
831175,-303.315,-88.67,506.798,0,12,1111.693697968105
831186,-294.348,-84.227,498.039,0,12,1100.73748577079
831188,-222.062,-108.899,481.93,0,13,1083.909931360535
831191,-220.643,-97.335,485.533,0,13,1083.6921922917043
831196,-175.625,-102.106,466.996,0,13,1064.4333344639297
831199,-157.907,-74.956,497.711,0,13,1085.1392081521155
831206,-136.344,-91.934,496.928,0,13,1088.7678835403808
831209,-145.982,-74.61,462.758,0,13,1051.2064222183005
831211,-143.88,-101.975,468.373,0,13,1064.6488747643516
831219,-86.892,-99.081,482.531,0,13,1077.7281482215262
831221,-104.644,-75.122,468.609,0,13,1056.924738249607
831225,-46.697,-112.528,469.826,0,13,1071.9677739792367
831234,6.234,-105.494,465.007,0,13,1070.3666378713417
831236,31.288,-75.578,467.144,0,13,1066.8906576350737
831237,16.952,-109.066,498.901,0,13,1104.7868691562187
831241,-0.301,-73.954,498.159,0,13,1091.8550211090298
831249,66.482,-75.487,465.676,0,13,1071.1827794461597
831254,117.461,-98.466,486.25,0,13,1107.1828791369562
831258,97.865,-75.18,497.582,0,13,1107.1081213296197
